observationKey,season,playerId,playerName,teamName,conference,minutes,bartRole,pbpPlayerId,pbpMatchType,ht_inches,usg_%,TS_%,ORB_%,DRB_%,AST_%,FT_%,FT_rate,TP_%,ast_tov,TOV%,rim_pct_of_total_attempts,rim_%,mid_pct_of_total_attempts,mid_%,threePA_per_100,pct_rim_made_assisted,pct_three_made_assisted,pct_total_made_assisted,blk_%,stl_%,pf_per_40,stops_per_40,A0,A1,A2,A3,A4,A5,A6,A7,primaryArchetype,primaryArchetypeLabel,primaryArchetypeWeight,secondaryArchetype,secondaryArchetypeLabel,secondaryArchetypeWeight,unstableArchetypeFlag,stabilityTier,stabilityNote
76202::2026::San Diego,2026,76202,Neel Beniwal,San Diego,WCC,24.3446,Wing G,76202,pid_team,77,11.8,75,0,21.6,0,0.0,0,50.0,1.00000000,41.9,0.0,0.0,0.0,0.0,10.36,0.0,100.0,100.0,0,0,6.8,2.86846364286125,0.361725,0.0,0.638275,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.638275,A0,Perimeter Spacer,0.361725,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128438::2026::San Diego,2026,128438,Nick Del Bosque,San Diego,WCC,7.0,PF/C,128438,pid_team,72,19.9,0,0,0,0,0.0,0,0.0,0.00000000,58.9,0.0,0.0,100.0,0.0,0,0.0,0.0,0.0,0,0,8,2.5007428571428574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134487::2026::San Diego,2026,134487,Piotr Winkowski,San Diego,WCC,85.75,C,134487,pid_team,82,21.4,49.47,8.2,19.8,8,45.5,68.8,0.0,0.55555556,27.2,50.0,66.67,38.88888888888889,28.57,0,66.66666666666666,0.0,80.0,16.8,3.3,5.7,8.414693877551022,0.0,0.0,0.031216,0.406275,0.0,0.0,0.0,0.562509,A7,Traditional Big,0.562509,A3,Two-Way Guard,0.406275,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77499::2026::San Diego St.,2026,77499,Cam Lawin,San Diego St.,MWC,11.5835,Combo G,77499,pid_team,75,31.4,66.67,0,0,0,0.0,0,40.0,0.00000000,20.4,0.0,0.0,16.666666666666664,100.0,31.6326,0.0,100.0,66.66666666666666,0,0,4.4,2.926959899857556,0.864211,0.0,0.0,0.0,0.135789,0.0,0.0,0.0,A0,Perimeter Spacer,0.864211,A4,Scoring Playmaker,0.135789,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126886::2026::San Diego St.,2026,126886,Thokbor Majak,San Diego St.,MWC,27.3,C,126886,pid_team,85,9.7,0,23.1,20.9,0,0.0,0,0.0,0.00000000,27.8,50.0,0.0,50.0,0.0,0,0.0,0.0,0.0,12.6,0,11.2,6.664263736263735,0.0,0.0,0.817633,0.0,0.0,0.0,0.0,0.182367,A2,Low-Production Player,0.817633,A7,Traditional Big,0.182367,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77233::2026::San Francisco,2026,77233,Aidan Braccia,San Francisco,WCC,86.4375,PF/C,77233,pid_team,73,10.5,16.72,1.6,9.3,9.3,0.0,14.3,8.3,2.00000000,7.8,7.142857142857142,100.0,7.142857142857142,0.0,9.80292,100.0,100.0,100.0,0,2.4,7,5.579846710050615,0.0,0.0,0.678498,0.0,0.0,0.0,0.0,0.321502,A2,Low-Production Player,0.678498,A7,Traditional Big,0.321502,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133996::2026::San Francisco,2026,133996,Sean Blakely Drummond,San Francisco,WCC,8.08,PF/C,133996,pid_team,76,24.2,0,24.8,0,0,0.0,200,0.0,0.00000000,0,0.0,0.0,0.0,0.0,11.641,0.0,0.0,0.0,22.4,0,0,4.366554455445545,0.81202,0.019968,0.168012,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.81202,A2,Low-Production Player,0.168012,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135076::2026::San Francisco,2026,135076,Weilun Zhao,San Francisco,WCC,68.5062,Scoring PG,135076,pid_team,72,25.6,34.53,0,3.9,37.6,66.7,56.3,0.0,1.87511726,27.7,37.5,66.67,0.0,0.0,10.1226,0.0,0.0,0.0,0,1,4.1,4.1952348838499285,0.0,0.015559,0.743231,0.0,0.24121,0.0,0.0,0.0,A2,Low-Production Player,0.743231,A4,Scoring Playmaker,0.24121,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76181::2026::San Jose St.,2026,76181,JaVaughn Hannah,San Jose St.,MWC,44.2,Combo G,76181,pid_team,75,17.4,60.36,0,6.1,4.8,33.300000000000004,27.3,40.0,0.33333333,23.7,45.45454545454545,80.0,9.090909090909092,0.0,6.96962,25.0,100.0,50.0,0,1.4,1.8,4.729619909502262,0.0,0.0,0.745549,0.254451,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.745549,A3,Two-Way Guard,0.254451,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127968::2026::San Jose St.,2026,127968,Jaden Goodall,San Jose St.,MWC,8.9334,PF/C,127968,pid_team,78,9.8,0,0,23.8,28.8,0.0,0,0.0,1.00000000,0,0.0,0.0,100.0,0.0,0,0.0,0.0,0.0,0,0,0,3.6250744397429875,0.0,0.0,0.742252,0.0,0.257748,0.0,0.0,0.0,A2,Low-Production Player,0.742252,A4,Scoring Playmaker,0.257748,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77358::2026::Santa Clara,2026,77358,Brendan Yarusso,Santa Clara,WCC,9.2,Wing G,77358,pid_team,73,20,57.55,0,26.4,0,100.0,33.3,36.4,0.00000000,0,0.0,0.0,8.333333333333332,0.0,66.0675,0.0,100.0,100.0,0,0,4.3,6.518260869565219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,1.0,A1,Connecting Guard,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127455::2026::Seattle,2026,127455,Ray Adams,Seattle,WCC,30.42,Pure PG,127455,pid_team,80,14.5,0,0,0,23.8,0.0,0,0.0,4.00000000,0,66.66666666666666,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.4,17.4,2.239868507560815,0.0,0.0,0.239112,0.760888,0.0,0.0,0.0,0.0,A3,Two-Way Guard,0.760888,A2,Low-Production Player,0.239112,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134251::2026::Seattle,2026,134251,Stratos Papastavrou,Seattle,WCC,14.85,Wing G,134251,pid_team,79,7.5,100,0,0,0,0.0,0,0.0,1.00000000,0,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.8632565656565656,0.0,0.113357,0.0,0.0,0.289403,0.59724,0.0,0.0,A5,Efficient Play Finisher,0.59724,A4,Scoring Playmaker,0.289403,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127456::2026::Seattle,2026,127456,Yuto Kawashima,Seattle,WCC,16.2,PF/C,127456,pid_team,81,41.3,33.33,32.3,0,0,0.0,0,0.0,0.00000000,0,33.33333333333333,100.0,33.33333333333333,0.0,14.5806,100.0,0.0,100.0,0,0,0,0.7913185185185185,0.469259,0.0,0.120773,0.0,0.0,0.409967,0.0,0.0,A0,Perimeter Spacer,0.469259,A5,Efficient Play Finisher,0.409967,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127532::2026::Seton Hall,2026,127532,Assane Mbaye,Seton Hall,BE,3.9,C,127532,pid_team,86,9.5,0,0,0,0,0.0,0,0.0,0.00000000,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,20.5,3.8069230769230766,0.0,0.0,0.943978,0.0,0.0,0.0,0.0,0.056022,A2,Low-Production Player,0.943978,A7,Traditional Big,0.056022,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77639::2026::Seton Hall,2026,77639,David Gabriel,Seton Hall,BE,4.0002,Combo G,77639,pid_team,73,24.3,0,0,0,0,0.0,0,0.0,0.00000000,61.8,0.0,0.0,0.0,0.0,15.1771,0.0,0.0,0.0,0,0,0,3.006189690515475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127534::2026::Seton Hall,2026,127534,Godswill Erheriene,Seton Hall,BE,43.2,C,127534,pid_team,81,15,62.26,10.6,8.1,0,66.7,60,0.0,0.00000000,46.3,100.0,60.0,0.0,0.0,0,66.66666666666666,0.0,66.66666666666666,0,0,6.5,4.394472222222222,0.0,0.0,0.401389,0.0,0.0,0.0,0.0,0.598611,A7,Traditional Big,0.598611,A2,Low-Production Player,0.401389,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127533::2026::Seton Hall,2026,127533,Jahseem Felton,Seton Hall,BE,41.6001,Wing G,127533,pid_team,77,11.8,25.25,0,11.3,3.9,75.0,50,0.0,1.00000000,12.2,50.0,25.0,0.0,0.0,5.69143,100.0,0.0,100.0,0,2.9,1,6.53869582044274,0.0,0.0,0.15629,0.196563,0.0,0.0,0.0,0.647146,A7,Traditional Big,0.647146,A3,Two-Way Guard,0.196563,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127345::2026::Siena,2026,127345,Chris Torres,Siena,MAAC,10.6002,Combo G,127345,pid_team,74,18.1,25,0,0,17.6,0.0,0,0.0,1.00020004,0,50.0,50.0,50.0,0.0,0,0.0,0.0,0.0,0,0,3.8,3.7053866908171544,0.0,0.049161,0.665599,0.0,0.28524,0.0,0.0,0.0,A2,Low-Production Player,0.665599,A4,Scoring Playmaker,0.28524,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134205::2026::Siena,2026,134205,Danny Murray,Siena,MAAC,7.5,Combo G,134205,pid_team,76,13.8,0,0,0,0,0.0,0,0.0,0.00000000,60.3,0.0,0.0,0.0,0.0,8.8842,0.0,0.0,0.0,0,0,0,3.58232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76530::2026::Siena,2026,76530,Marcus Jackson,Siena,MAAC,44.8998,PF/C,76530,pid_team,74,13.7,17.91,13.9,18.3,14.7,20.0,83.3,0.0,3.99940002,10.2,16.666666666666664,0.0,16.666666666666664,100.0,5.55263,0.0,0.0,0.0,0,1.4,3.6,6.865277796337622,0.0,0.0,0.192292,0.065579,0.207434,0.0,0.009366,0.525328,A7,Traditional Big,0.525328,A4,Scoring Playmaker,0.207434,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78290::2026::Siena,2026,78290,Mosi Clayton,Siena,MAAC,7.1001,Scoring PG,78290,pid_team,73,17.4,0,0,0,0,0.0,0,0.0,0.00000000,0,0.0,0.0,0.0,0.0,26.6526,0.0,0.0,0.0,0,0,5.6,3.766099069027197,0.607831,0.0,0.392169,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.607831,A2,Low-Production Player,0.392169,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134275::2026::Siena,2026,134275,Owen Schlager,Siena,MAAC,50.4,Wing G,134275,pid_team,75,25.3,44.44,5,9.3,10.4,70.0,90.9,14.299999999999999,0.42857145,34.2,36.36363636363637,50.0,0.0,0.0,8.63742,0.0,100.0,33.33333333333333,0,1.2,4.8,5.6898888888888886,0.530175,0.0,0.469825,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.530175,A2,Low-Production Player,0.469825,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127892::2026::Siena,2026,127892,Tajae Jones,Siena,MAAC,13.8999,Wing F,127892,pid_team,80,20.4,40,0,16.9,0,0.0,0,0.0,0.00000000,22,60.0,66.67,0.0,0.0,8.8842,50.0,0.0,50.0,0,4.5,8.6,8.84213555493205,0.0,0.0,0.547078,0.0,0.0,0.0,0.0,0.452922,A2,Low-Production Player,0.547078,A7,Traditional Big,0.452922,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
74101::2026::South Alabama,2026,74101,Maxwell Land,South Alabama,SB,7.6,Combo G,74101,pid_team,76,22.3,75,0,28.2,26,0.0,0,50.0,1.00000000,35.9,0.0,0.0,0.0,0.0,16.0417,0.0,100.0,100.0,0,0,0,7.7899473684210525,0.213627,0.0,0.018233,0.367973,0.0,0.0,0.400167,0.0,A6,Two-Way Forward,0.400167,A3,Two-Way Guard,0.367973,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134267::2026::South Carolina,2026,134267,Eli Sparkman,South Carolina,SEC,39.1001,Scoring PG,134267,pid_team,72,9.4,42.86,3,9,13.4,0.0,0,28.599999999999998,3.00040007,0,0.0,0.0,0.0,0.0,10.6478,0.0,100.0,100.0,0,1.5,2,5.610420433707332,0.646682,0.0,0.353318,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.646682,A2,Low-Production Player,0.353318,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77156::2026::South Carolina St.,2026,77156,Colin McKenzie,South Carolina St.,MEAC,96.1002,PF/C,77156,pid_team,78,15.3,38.1,1.2,13.3,4.2,0.0,0,25.0,0.19997600,38.9,9.523809523809524,0.0,52.38095238095239,45.45,4.75138,0.0,100.0,71.42857142857143,1.2,0.6,5.4,5.514702362742222,0.121726,0.0,0.878274,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.878274,A0,Perimeter Spacer,0.121726,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
74680::2026::South Dakota,2026,74680,Ashton Smith,South Dakota,Sum,26.2998,C,74680,pid_team,81,13,30.3,4.3,13.9,0,50.0,50,0.0,0.00000000,32.6,60.0,33.33,20.0,0.0,0,100.0,0.0,100.0,3.6,2.1,10.6,7.700149811025178,0.0,0.0,0.511715,0.037994,0.0,0.0,0.0,0.450291,A2,Low-Production Player,0.511715,A7,Traditional Big,0.450291,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128273::2026::South Dakota,2026,128273,Caleb Kizer,South Dakota,Sum,36.364,PF/C,128273,pid_team,79,12.3,63.29,5.8,6.2,0,50.0,66.7,0.0,0.66666661,22.8,66.66666666666666,100.0,33.33333333333333,0.0,0,50.0,0.0,50.0,4.7,0,8.1,3.0188978110218896,0.0,0.0,0.336848,0.0,0.139679,0.210714,0.0,0.312759,A2,Low-Production Player,0.336848,A7,Traditional Big,0.312759,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126789::2026::South Dakota,2026,126789,Porter Ihnen,South Dakota,Sum,18.675,PF/C,126789,pid_team,78,4.8,0,0,0,0,0.0,0,0.0,1.00000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,7.3,1.1633649263721555,0.116011,0.237441,0.646549,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.646549,A1,Connecting Guard,0.237441,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126676::2026::South Dakota St.,2026,126676,Andrell Burton Jr.,South Dakota St.,Sum,6.75,Pure PG,126676,pid_team,78,20.1,100,0,0,0,0.0,0,0.0,0.33333333,63.8,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,12.8,26.1,9.14548148148148,0.0,0.0,0.0,0.695936,0.0,0.0,0.0,0.304064,A3,Two-Way Guard,0.695936,A7,Traditional Big,0.304064,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135293::2026::South Dakota St.,2026,135293,Jaden Rogers,South Dakota St.,Sum,110.0004,PF/C,135293,pid_team,77,9.3,61.28,4.4,15.6,1.6,100.0,11.8,20.0,0.66650002,12.1,33.33333333333333,100.0,5.555555555555555,100.0,5.62064,83.33333333333334,100.0,80.0,3.8,1.7,5.7,7.100446907465789,0.0,0.0,0.0,0.0,0.0,0.155042,0.343198,0.50176,A7,Traditional Big,0.50176,A6,Two-Way Forward,0.343198,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126677::2026::South Dakota St.,2026,126677,Jadyn Cascio Jensen,South Dakota St.,Sum,2.8333,Pure PG,126677,pid_team,75,23.4,0,0,0,64.9,0.0,0,0.0,1.00000000,0,0.0,0.0,0.0,0.0,25.2929,0.0,0.0,0.0,0,0,0,3.205858892457558,0.509014,0.0,0.275699,0.0,0.215287,0.0,0.0,0.0,A0,Perimeter Spacer,0.509014,A2,Low-Production Player,0.275699,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126645::2026::South Dakota St.,2026,126645,Trey Buchanan,South Dakota St.,Sum,102.7446,Combo G,126645,pid_team,72,21,65.08,2.4,7.3,13.8,100.0,11.1,36.4,0.57141936,32.4,18.51851851851852,100.0,0.0,0.0,13.5718,40.0,100.0,76.92307692307693,0,1.9,4.2,5.645104462910947,0.0,0.0,0.111876,0.576539,0.027902,0.283684,0.0,0.0,A3,Two-Way Guard,0.576539,A5,Efficient Play Finisher,0.283684,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134446::2026::South Florida,2026,134446,Caleb Sanders,South Florida,Amer,75.636,Wing G,134446,pid_team,78,16.1,72.64,5.5,10,11.5,78.60000000000001,100,42.9,2.00027507,18.6,42.857142857142854,66.67,7.142857142857142,100.0,5.25542,25.0,100.0,50.0,0,2.3,3.3,6.5533343910307265,0.0,0.648675,0.0,0.0,0.351325,0.0,0.0,0.0,A1,Connecting Guard,0.648675,A4,Scoring Playmaker,0.351325,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134255::2026::South Florida,2026,134255,Tristan Beckford,South Florida,Amer,146.096,Wing F,134255,pid_team,77,16,59.7,7.3,17.6,6.4,72.2,51.4,25.0,1.19991594,12.6,50.0,68.17999999999999,2.272727272727273,0.0,4.81685,66.66666666666666,100.0,73.07692307692307,3.2,1.6,4.4,7.447185412331617,0.21943,0.564096,0.0,0.0,0.0,0.216474,0.0,0.0,A1,Connecting Guard,0.564096,A0,Perimeter Spacer,0.21943,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77119::2026::South Florida,2026,77119,Xavier Brown,South Florida,Amer,36.5001,Pure PG,77119,pid_team,74,14.9,36.7,2.7,2.8,21.1,50.0,44.4,33.300000000000004,5.00060016,10,33.33333333333333,0.0,0.0,0.0,9.00929,0.0,100.0,100.0,0,0,6.6,4.219396659187234,0.586674,0.0,0.413326,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.586674,A2,Low-Production Player,0.413326,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128143::2026::Southeast Missouri St.,2026,128143,Jay Reynolds,Southeast Missouri St.,OVC,35.84,Combo G,128143,pid_team,75,21.7,8.4,0,8.7,0,50.0,40,0.0,0.50000000,18.8,0.0,0.0,0.0,0.0,19.8099,0.0,0.0,0.0,0,0,0,1.8466406249999998,0.651813,0.0,0.348187,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.651813,A2,Low-Production Player,0.348187,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134511::2026::Southeast Missouri St.,2026,134511,Trace Sadler,Southeast Missouri St.,OVC,36.385,C,134511,pid_team,84,5.2,100,5.4,0,0,0.0,0,0.0,0.00000000,50.6,50.0,100.0,0.0,0.0,0,0.0,0.0,0.0,5,0,1.8,2.815687783427237,0.0,0.0,0.299511,0.0,0.0,0.348569,0.0,0.35192,A7,Traditional Big,0.35192,A5,Efficient Play Finisher,0.348569,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128314::2026::Southeastern Louisiana,2026,128314,Seth Jones,Southeastern Louisiana,Slnd,138.425,Wing G,128314,pid_team,74,26.8,40.93,3.5,15.7,12.2,80.0,20.4,23.5,0.44444444,26,6.122448979591836,66.67,24.489795918367346,33.33,15.8285,0.0,62.5,42.857142857142854,1.9,4.2,3.1,7.763193064836556,0.499742,0.0,0.0,0.0,0.0,0.500258,0.0,0.0,A5,Efficient Play Finisher,0.500258,A0,Perimeter Spacer,0.499742,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
143675::2026::Southern,2026,143675,D'Mari Wiltz,Southern,SWAC,21.9,Scoring PG,143675,pid_team,72,13.2,0,5,5.5,7,0.0,0,0.0,0.24998125,77.5,0.0,0.0,0.0,0.0,2.6201,0.0,0.0,0.0,0,2.6,3.7,5.921041095890411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,1.0,A0,Perimeter Spacer,0.0,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127028::2026::Southern,2026,127028,Jayce Depron,Southern,SWAC,22.74,PF/C,127028,pid_team,75,21,0,0,11.4,0,0.0,0,0.0,1.00000000,0,0.0,0.0,16.666666666666664,0.0,27.8385,0.0,0.0,0.0,0,0,11.3,2.325927880386983,0.525518,0.021166,0.453316,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.525518,A2,Low-Production Player,0.453316,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
72946::2026::Southern,2026,72946,Keith Lamar,Southern,SWAC,78.9285,Wing G,72946,pid_team,79,12.3,28.95,0,9.3,6.4,0.0,0,20.0,1.00000000,17.6,10.526315789473683,0.0,10.526315789473683,50.0,10.7762,0.0,100.0,100.0,1.4,0,3.6,4.675122420925267,0.447346,0.178564,0.37409,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.447346,A2,Low-Production Player,0.37409,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127025::2026::Southern,2026,127025,Lionel Bell,Southern,SWAC,86.334,C,127025,pid_team,81,14.7,37.16,9.5,14,0,37.5,72.7,0.0,0.37511251,27.5,54.54545454545454,50.0,45.45454545454545,20.0,0,66.66666666666666,0.0,50.0,3.3,2.4,7.5,5.9282785461116125,0.0,0.0,0.461637,0.114739,0.0,0.0,0.0,0.423624,A2,Low-Production Player,0.461637,A7,Traditional Big,0.423624,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133908::2026::Southern,2026,133908,Rondae Hill,Southern,SWAC,58.4,Combo G,133908,pid_team,72,16.5,53.76,0,9.8,7.4,0.0,15.4,41.699999999999996,1.57135509,27.5,0.0,0.0,7.6923076923076925,0.0,13.7051,0.0,40.0,40.0,2.3,0,3.2,4.164349315068494,0.316982,0.262724,0.420294,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.420294,A0,Perimeter Spacer,0.316982,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135365::2026::Southern Illinois,2026,135365,Caden Hawkins,Southern Illinois,MVC,72.8,Combo G,135365,pid_team,72,15.7,43.42,1.6,4.9,9.6,44.4,69.2,30.0,1.99962498,21.6,7.6923076923076925,100.0,15.384615384615385,0.0,8.44142,0.0,100.0,75.0,0,1.7,2.4,5.278219780219781,0.0,0.220202,0.411728,0.368071,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.411728,A3,Two-Way Guard,0.368071,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
126970::2026::Southern Illinois,2026,126970,Jaheem Webber,Southern Illinois,MVC,126.3798,C,126970,pid_team,82,11.3,52.88,14.3,11.6,6.7,25.0,47.1,0.0,1.25035635,12.2,70.0,64.29,15.0,33.33,0,66.66666666666666,0.0,69.23076923076923,11.4,0.9,5.8,7.7943152307568155,0.0,0.636,0.0,0.0,0.0,0.0,0.0,0.364,A1,Connecting Guard,0.636,A7,Traditional Big,0.364,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135304::2026::Southern Indiana,2026,135304,Alem Fejzic,Southern Indiana,OVC,102.9432,Wing G,135304,pid_team,75,11.5,31.82,2.2,4.9,2.2,0.0,0,19.0,0.66682221,11,4.545454545454546,100.0,0.0,0.0,13.2913,100.0,75.0,80.0,0,1.3,2.2,4.329610892220177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A5,Efficient Play Finisher,1.0,A0,Perimeter Spacer,0.0,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127682::2026::Southern Indiana,2026,127682,Ben Ezeagu,Southern Indiana,OVC,110.24,PF/C,127682,pid_team,79,15.3,44.68,4.7,9.6,0,65.0,142.9,0.0,0.00000000,28.7,87.5,28.57,0.0,0.0,0,50.0,0.0,60.0,1.8,3.9,8.3,7.481603773584904,0.0,0.0,0.0,0.97271,0.0,0.0,0.0,0.02729,A3,Two-Way Guard,0.97271,A7,Traditional Big,0.02729,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76326::2026::Southern Indiana,2026,76326,Braxton Jones,Southern Indiana,OVC,42.0,Pure PG,76326,pid_team,72,17.1,30.2,2.4,2.7,9.3,100.0,30.8,25.0,2.00000000,8.1,15.384615384615385,0.0,53.84615384615385,14.29,5.5423,0.0,100.0,50.0,0,4.2,6.7,6.7059999999999995,0.79334,0.20666,0.0,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.79334,A1,Connecting Guard,0.20666,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
76865::2026::Southern Indiana,2026,76865,Trey Thomas,Southern Indiana,OVC,66.975,Wing G,76865,pid_team,74,27.9,36.54,4.5,10.1,11.9,100.0,5.6,10.0,0.50000000,12.5,30.555555555555557,63.63999999999999,41.66666666666667,26.669999999999998,8.6892,71.42857142857143,100.0,58.333333333333336,1.4,0.9,1.2,5.469509518477045,0.105402,0.0,0.0,0.0,0.398041,0.186725,0.309832,0.0,A4,Scoring Playmaker,0.398041,A6,Two-Way Forward,0.309832,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127969::2026::Southern Miss,2026,127969,Dalyn Brandon,Southern Miss,SB,142.7717,Wing F,127969,pid_team,77,9.3,47.29,4,10.5,3.6,60.0,21.7,31.3,1.00000000,12.7,20.0,60.0,8.0,0.0,6.30464,33.33333333333333,100.0,70.0,4.9,2.4,6.9,7.544632444665153,0.301471,0.698529,0.0,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.698529,A0,Perimeter Spacer,0.301471,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
